observation_id,observed_at,available_at,retrieved_at,source_url,source_type,category,brand,model,variant,advertised_price,previous_advertised_price,coe_rebate_level,guaranteed_coe,guaranteed_coe_bid_count,guaranteed_coe_terms,finance_incentive_value,finance_incentive_terms,trade_in_incentive_value,trade_in_incentive_terms,cash_discount_value,other_incentive_value,promotion_deadline,promotion_name,roadshow_name,roadshow_start,roadshow_end,market_share_weight,currency,notes
sgcm-44-2024-11-21-p1-a,2024-11-21T00:00:00+08:00,2024-11-21T23:59:59+08:00,2026-08-24T11:48:32.938850+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/44/2024-11-21.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Toyota,Price-list page summary,PDF page 1,171888.0,177388.0,52000.0,True,,guaranteed,,"Complimentary $800 Petrol Gift Card with Hong Leong Finance / Maybank / OCBC | Prices are arter in-house rinance (so0u) & insurance (soud) rebate which are appicable only to successiul appacants (min sson a 1 rear tenure,",,,,,2024-12-04,PROMOTIONS | Borneo Motors reserves the rights to change/remove the Promotions at any time without prior notice.,,,,0.1885974472619826,SGD,"brand_category_pricelist_page_summary; explicit_page_label; price_count=8; price_range=160888.0-186888.0; finance_rate_pct=nan; finance=Complimentary $800 Petrol Gift Card with Hong Leong Finance / Maybank / OCBC | Prices are arter in-house rinance (so0u) & insurance (soud) rebate which are appicable only to successiul appacants (min sson a 1 rear tenure,; trade_in=nan; sha256=0a70cdcfd0e3bd9180f68a16d7fefcf5b27883e427cc32723db007ca6ea4815f; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day."
sgcm-44-2024-12-05-p1-a,2024-12-05T00:00:00+08:00,2024-12-05T23:59:59+08:00,2026-08-24T11:49:10.699849+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/44/2024-12-05.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Toyota,Price-list page summary,PDF page 1,173388.0,171888.0,,True,,guaranteed,,Complimentary $500 Petrol Gift Card with Hong Leong Finance / Maybank / OCBC | Pricos are aftor In-house Finance ($500) & insurance ($500) rebate which aro,,,,,,PROMOTIONS,,,,0.1855786938659867,SGD,brand_category_pricelist_page_summary; explicit_page_label; price_count=10; price_range=86000.0-190888.0; finance_rate_pct=nan; finance=Complimentary $500 Petrol Gift Card with Hong Leong Finance / Maybank / OCBC | Pricos are aftor In-house Finance ($500) & insurance ($500) rebate which aro; trade_in=nan; sha256=8d4f894445b89af3f4382d39ef0d7b63a8f953a6510b83b648cb028dc045d649; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day.
sgcm-44-2024-12-19-p1-a,2024-12-19T00:00:00+08:00,2024-12-19T23:59:59+08:00,2026-08-24T11:49:37.851300+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/44/2024-12-19.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Toyota,Price-list page summary,PDF page 1,172388.0,173388.0,,True,,guaranteed,,Complimentary $500 Petrol Gift Card with Hong Leong Finance / Maybank / OCBC | Pricos are aftor In-house Finance ($500) & insurance ($500) rebate which aro,,,,,2025-01-08,PROMOTIONS,,,,0.1855786938659867,SGD,brand_category_pricelist_page_summary; explicit_page_label; price_count=10; price_range=88000.0-192888.0; finance_rate_pct=nan; finance=Complimentary $500 Petrol Gift Card with Hong Leong Finance / Maybank / OCBC | Pricos are aftor In-house Finance ($500) & insurance ($500) rebate which aro; trade_in=nan; sha256=96981f3af0af552c22d0d5873efa4eec6bfc0502208b489ed6bfa9cfb963bcbd; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day.
sgcm-44-2025-01-09-p1-a,2025-01-09T00:00:00+08:00,2025-01-09T23:59:59+08:00,2026-08-24T11:50:15.494541+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/44/2025-01-09.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Toyota,Price-list page summary,PDF page 1,170388.0,172388.0,,True,,guaranteed,,rices are after In-house Finance ($500) & insurance ($500) rebate which are applicable only to successful applicants (min S30K & 1 Year tenure,,,,,,PROMOTIONS | Bomeo Motors reserves the rights to changeiremove the Promotions at any time without prior noticel,,,,0.1830691274231788,SGD,brand_category_pricelist_page_summary; explicit_page_label; price_count=10; price_range=86000.0-190888.0; finance_rate_pct=nan; finance=rices are after In-house Finance ($500) & insurance ($500) rebate which are applicable only to successful applicants (min S30K & 1 Year tenure; trade_in=nan; sha256=26e06e0c7fa083878c1afc2ec7b31cf102395b109b5d3c6e269077b179ffad8a; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day.
sgcm-44-2025-01-23-p1-a,2025-01-23T00:00:00+08:00,2025-01-23T23:59:59+08:00,2026-08-24T11:50:47.913653+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/44/2025-01-23.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Toyota,Price-list page summary,PDF page 1,169888.0,170388.0,,True,,guaranteed,,"WIO FINANCE | Complimentary $1,000 Petrol Gift Card with Hong Leong Finance / Maybank / OCBC | ricos are after In. louse Finance Rebate (S½.000) which is abolcable only to successtul abolicants (minimum ban 550.00075 Year Tenure",,,,,2025-02-05,PROMOTIONS | Irves the rights to change/remove the Promotions at any time without prior notice.,,,,0.1830691274231788,SGD,"brand_category_pricelist_page_summary; explicit_page_label; price_count=10; price_range=86000.0-190888.0; finance_rate_pct=nan; finance=WIO FINANCE | Complimentary $1,000 Petrol Gift Card with Hong Leong Finance / Maybank / OCBC | ricos are after In. louse Finance Rebate (S½.000) which is abolcable only to successtul abolicants (minimum ban 550.00075 Year Tenure; trade_in=nan; sha256=aa6e61a01dea619d87e0a5f8604ff2f806e9f5e584e85d0637e21f0c339aaa97; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day."
sgcm-44-2025-02-06-p1-a,2025-02-06T00:00:00+08:00,2025-02-06T23:59:59+08:00,2026-08-24T11:51:03.905212+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/44/2025-02-06.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Toyota,Price-list page summary,PDF page 1,165388.0,169888.0,,True,,guaranteed,,WIO FINANCE | Complimentary $500 Petrol Gift Card with Hong Leong Finance / Maybank / OCBC,,,,,,PROMOTIONS | Borneo Motors reserves the rights to change/remove the Promotions at any time without prior notice.,,,,0.1792572151316546,SGD,brand_category_pricelist_page_summary; explicit_page_label; price_count=8; price_range=152888.0-182888.0; finance_rate_pct=nan; finance=WIO FINANCE | Complimentary $500 Petrol Gift Card with Hong Leong Finance / Maybank / OCBC; trade_in=nan; sha256=dd9174a2e7065370af32116fae1418df3103f5f04b43b896f952062487a783b3; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day.
sgcm-44-2025-02-20-p1-a,2025-02-20T00:00:00+08:00,2025-02-20T23:59:59+08:00,2026-08-24T11:51:36.202638+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/44/2025-02-20.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Toyota,Price-list page summary,PDF page 1,169888.0,165388.0,,True,,guaranteed,,"W/O FINANCE | Complimentary $500 Petrol Gift Card with Hong Leong Finance / Maybank / OCBC| | Prices are after In-House Finance Rebate ($2,000) which is appicable only to successful applicants (minimum ban $50,000/ 5 Year Tenure)",,,,,2025-03-05,PROMOTIONS,,,,0.1792572151316546,SGD,"brand_category_pricelist_page_summary; explicit_page_label; price_count=10; price_range=85000.0-190888.0; finance_rate_pct=nan; finance=W/O FINANCE | Complimentary $500 Petrol Gift Card with Hong Leong Finance / Maybank / OCBC| | Prices are after In-House Finance Rebate ($2,000) which is appicable only to successful applicants (minimum ban $50,000/ 5 Year Tenure); trade_in=nan; sha256=f1b9fe18f111fb043f9c06cc400008e6c0e94bd8468db2067a7837c8e0bc0ca2; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day."
sgcm-44-2025-03-06-p1-a,2025-03-06T00:00:00+08:00,2025-03-06T23:59:59+08:00,2026-08-24T11:52:19.624799+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/44/2025-03-06.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Toyota,Price-list page summary,PDF page 1,169888.0,169888.0,,True,,guaranteed,,W/O FINANCE | Complimentary $500 Petrol Gift Card with Hong Leong Finance / Maybank / OCBC | rices are altar In-Housa Finance Robata (Sy.000) which is asoicable only to successtul acclicants (minimum ban S50.000 5 Year Tenure,,,,,,PROMOTIONS,,,,0.1750650737502503,SGD,brand_category_pricelist_page_summary; explicit_page_label; price_count=10; price_range=85000.0-188888.0; finance_rate_pct=nan; finance=W/O FINANCE | Complimentary $500 Petrol Gift Card with Hong Leong Finance / Maybank / OCBC | rices are altar In-Housa Finance Robata (Sy.000) which is asoicable only to successtul acclicants (minimum ban S50.000 5 Year Tenure; trade_in=nan; sha256=dfcef7773b6c0fa47274248ff8fd1e719dbf769c13543290e9d19008b2682a67; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day.
sgcm-44-2025-03-20-p1-a,2025-03-20T00:00:00+08:00,2025-03-20T23:59:59+08:00,2026-08-24T11:52:57.744096+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/44/2025-03-20.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Toyota,Price-list page summary,PDF page 1,174888.0,169888.0,,True,,guaranteed,,"W/O FINANCE | Complimentary $1,000 Takashimaya Voucher with Hong Leong Finance (Sienta only) | Complimentary $1,000 Petrol Gift Card with Hong Leong Finance (Yaris Cross & Corolla Altis) | Prices are after In-House Finance Rebate ($2,000) which is appicable only to successful applicants (minimum an $50,000/ 5 Year Tenure)",,,,,2025-04-09,PROMOTIONS | bomeo motors reserves the monts to chanceremove the Promotions at any time without prior notce),,,,0.1750650737502503,SGD,"brand_category_pricelist_page_summary; explicit_page_label; price_count=12; price_range=86000.0-188888.0; finance_rate_pct=nan; finance=W/O FINANCE | Complimentary $1,000 Takashimaya Voucher with Hong Leong Finance (Sienta only) | Complimentary $1,000 Petrol Gift Card with Hong Leong Finance (Yaris Cross & Corolla Altis) | Prices are after In-House Finance Rebate ($2,000) which is appicable only to successful applicants (minimum an $50,000/ 5 Year Tenure); trade_in=nan; sha256=bd6a1530371146138fad23c0df181365d4c306b50d19036ed393be1cf8ad5e7e; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day."
sgcm-44-2025-04-10-p1-a,2025-04-10T00:00:00+08:00,2025-04-10T23:59:59+08:00,2026-08-24T11:53:40.867343+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/44/2025-04-10.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Toyota,Price-list page summary,PDF page 1,177888.0,174888.0,,True,,guaranteed,,"WIO FINANCE | Complimentary $500 Petrol Gift Card with Hong Leong Finance / Maybank / OCBC | Prices are after In-House Finance Rebate (S2,000) which is applicable onty to successful applicants (minimum ban $50,000/ 5 Year Tenure) |",,,,,,PROMOTIONS,,,,0.1737886136234543,SGD,"brand_category_pricelist_page_summary; explicit_page_label; price_count=10; price_range=164888.0-186888.0; finance_rate_pct=nan; finance=WIO FINANCE | Complimentary $500 Petrol Gift Card with Hong Leong Finance / Maybank / OCBC | Prices are after In-House Finance Rebate (S2,000) which is applicable onty to successful applicants (minimum ban $50,000/ 5 Year Tenure) |; trade_in=nan; sha256=f5c427d97d5b43ed2f9141fd72ac3f307fa6dc2111763d7cc3af86b6a933cc46; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day."
sgcm-44-2025-04-24-p1-a,2025-04-24T00:00:00+08:00,2025-04-24T23:59:59+08:00,2026-08-24T11:54:02.471283+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/44/2025-04-24.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Toyota,Price-list page summary,PDF page 1,181888.0,177888.0,,True,,guaranteed,,"WIO FINANCE | Complimentary $1,000 Petrol Gift Card with Hong Leong Finance / OCBC | Prices are alter In- Mouse Finance Rebate is/.000) which is abolcable only to successtul aocl cants (minimum loan 550.00075 Year Tenure",,,,,2025-05-07,PROMOTIONS,,,,0.1737886136234543,SGD,"brand_category_pricelist_page_summary; explicit_page_label; price_count=10; price_range=166888.0-190888.0; finance_rate_pct=nan; finance=WIO FINANCE | Complimentary $1,000 Petrol Gift Card with Hong Leong Finance / OCBC | Prices are alter In- Mouse Finance Rebate is/.000) which is abolcable only to successtul aocl cants (minimum loan 550.00075 Year Tenure; trade_in=nan; sha256=40ba31893d890daf8f4957b59fe6c297bac4db0bef221ddc9c8d843a2fe0963c; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day."
sgcm-44-2025-05-08-p1-a,2025-05-08T00:00:00+08:00,2025-05-08T23:59:59+08:00,2026-08-24T11:54:34.626448+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/44/2025-05-08.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Toyota,Price-list page summary,PDF page 1,184888.0,181888.0,,True,,guaranteed,,"W/O FINANCE | Complimentary $500 Petrol Gift Card with minimum $80,000 loan for 5 to 7 years (Hong Leong Finance / | Prices are alter In-house rinance Kebate (sc.000) wich is abbicable only to succes stul apolicants tri",,,,,,PROMOTIONS,,,,0.1713168075036199,SGD,"brand_category_pricelist_page_summary; explicit_page_label; price_count=9; price_range=170888.0-194888.0; finance_rate_pct=nan; finance=W/O FINANCE | Complimentary $500 Petrol Gift Card with minimum $80,000 loan for 5 to 7 years (Hong Leong Finance / | Prices are alter In-house rinance Kebate (sc.000) wich is abbicable only to succes stul apolicants tri; trade_in=nan; sha256=43b6fbebdf4ca3104c3f5c1b74a003cac021bde5dd28a6eae0dfbff7f5906089; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day."
sgcm-44-2025-05-22-p1-a,2025-05-22T00:00:00+08:00,2025-05-22T23:59:59+08:00,2026-08-24T11:55:12.441086+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/44/2025-05-22.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Toyota,Price-list page summary,PDF page 1,184888.0,184888.0,,True,,guaranteed,,"W/O FINANCE | Complimentary $500 Petrol Gift Card with minimum $80,000 loan for 5 to 7 years (Hong Leong Finance / | nices are alter In-house rinance Kebate (sc.u00) wich is abolcable only to succes stul apolicants tri",,,,,2025-06-04,PROMOTIONS,,,,0.1713168075036199,SGD,"brand_category_pricelist_page_summary; explicit_page_label; price_count=9; price_range=170888.0-194888.0; finance_rate_pct=nan; finance=W/O FINANCE | Complimentary $500 Petrol Gift Card with minimum $80,000 loan for 5 to 7 years (Hong Leong Finance / | nices are alter In-house rinance Kebate (sc.u00) wich is abolcable only to succes stul apolicants tri; trade_in=nan; sha256=7450f3e488ada312ce8fa846a42170a20f70dd81042c46eb3d8447e34a9b40d5; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day."
sgcm-44-2025-06-05-p1-a,2025-06-05T00:00:00+08:00,2025-06-05T23:59:59+08:00,2026-08-24T11:55:39.312406+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/44/2025-06-05.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Toyota,Price-list page summary,PDF page 1,179888.0,184888.0,,True,,guaranteed,,"W/O FINANCE | Complimentary $500 Petrol Gift Card with minimum $80,000 loan for 5 to 7 years (Hong Leong Finance / | Prices are after In-House Finance Rebate ($2,000) which is applicable only to successful applicants (minimum loan $50,000/ 5 Year Tenure",,,,,,PROMOTIONS,,,,0.168896461777946,SGD,"brand_category_pricelist_page_summary; explicit_page_label; price_count=11; price_range=96999.0-189888.0; finance_rate_pct=nan; finance=W/O FINANCE | Complimentary $500 Petrol Gift Card with minimum $80,000 loan for 5 to 7 years (Hong Leong Finance / | Prices are after In-House Finance Rebate ($2,000) which is applicable only to successful applicants (minimum loan $50,000/ 5 Year Tenure; trade_in=nan; sha256=f5316a8dad97adb416eff2531da0db4cd4b72a194d3d5db65a0ad7a00377b59b; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day."
sgcm-44-2025-06-19-p1-a,2025-06-19T00:00:00+08:00,2025-06-19T23:59:59+08:00,2026-08-24T11:56:11.586640+00:00,https://media.i-sgcm.com/public/new-cars/pricelist/44/2025-06-19.pdf#page=1,SGCarMart archived authorised-dealer price list,Category A,Toyota,Price-list page summary,PDF page 1,180888.0,179888.0,,True,,guaranteed,,"W/O FINANCE | Complimentary $500 Petrol Gift Card with minimum $80,000 loan for 5 to 7 years (Hong Leong Finance / | noos are alter In-House rinance Kebate (z.uuu) which is applicabk only to successtul apolican's (mnimum loan 390.00075 Year lenuro",,,,,2025-07-09,PROMOTIONS | Borneo Motors resarves the rights to change/remove the Promotions at any time without prior notice.,,,,0.168896461777946,SGD,"brand_category_pricelist_page_summary; explicit_page_label; price_count=11; price_range=95000.0-190888.0; finance_rate_pct=nan; finance=W/O FINANCE | Complimentary $500 Petrol Gift Card with minimum $80,000 loan for 5 to 7 years (Hong Leong Finance / | noos are alter In-House rinance Kebate (z.uuu) which is applicabk only to successtul apolican's (mnimum loan 390.00075 Year lenuro; trade_in=nan; sha256=0d2ab987e944cbe663f55b4c3515d468e070ee760a5808dc2451d3a0cfe6772d; retrospective archive reconstruction; date-only available_at is conservatively set to end-of-day."
